nim,tgl_lahir,ipk,sks,bobot,ta,lama_studi,tgl_yudisium
A11.2018.11313,2000-03-25,3.3,144,0.0,20212,3.8,2022-07-25
A11.2018.11284,2000-01-06,3.41,144,0.0,20212,3.8,2022-07-25
A11.2018.11267,2001-03-24,3.76,144,0.0,20212,3.8,2022-07-25
A11.2018.11253,2000-01-26,3.38,144,0.0,20212,3.8,2022-07-25
A11.2018.11200,1999-09-18,3.1,144,0.0,20212,3.8,2022-07-25
A11.2018.11188,2000-11-11,3.4,144,0.0,20212,3.8,2022-07-25
A11.2018.11180,2000-10-25,3.32,144,0.0,20212,3.8,2022-07-25
A11.2018.11177,2000-05-20,3.34,144,0.0,20212,3.8,2022-07-25
A11.2018.11167,2000-05-31,3.64,144,0.0,20212,3.8,2022-07-25
A11.2018.11096,2000-01-12,3.4,144,0.0,20212,3.8,2022-07-25
A11.2018.11095,2000-05-02,3.27,144,0.0,20212,3.8,2022-07-25
A11.2018.11012,2001-04-04,3.66,144,0.0,20212,3.8,2022-07-25
A11.2018.10968,2000-03-29,3.77,144,0.0,20212,3.8,2022-07-25
A11.2017.10403,1999-06-11,3.26,149,0.0,20212,4.8,2022-07-25
A11.2017.10312,1999-05-25,3.12,146,0.0,20212,4.8,2022-07-25
A11.2016.09770,1998-04-20,2.9,144,0.0,20212,5.8,2022-07-25
A11.2016.09758,1998-07-18,3.3,148,0.0,20212,5.8,2022-07-25
A22.2019.02793,2001-07-12,3.29,112,0.0,20212,2.8,2022-07-25
A22.2019.02792,2000-10-28,2.93,112,0.0,20212,2.8,2022-07-25
A22.2019.02791,2000-10-28,3.38,112,0.0,20212,2.8,2022-07-25
A22.2019.02789,2000-06-12,3.23,112,0.0,20212,2.8,2022-07-25
A22.2019.02788,2001-10-12,3.57,112,0.0,20212,2.8,2022-07-25
A22.2019.02761,2001-12-28,3.11,112,0.0,20212,2.8,2022-07-25
A22.2019.02756,2001-01-31,3.84,112,0.0,20212,2.8,2022-07-25
A22.2019.02755,2001-08-21,3.5,112,0.0,20212,2.8,2022-07-25
A22.2019.02754,2001-05-20,3.63,112,0.0,20212,2.8,2022-07-25
A22.2019.02752,2000-06-08,3.04,112,0.0,20212,2.8,2022-07-25
A22.2019.02738,2000-11-20,3.34,112,0.0,20212,2.8,2022-07-25
A22.2019.02736,2001-02-01,3.36,112,0.0,20212,2.8,2022-07-25
A22.2019.02733,2000-12-29,3.88,112,0.0,20212,2.8,2022-07-25
A22.2019.02731,2000-07-24,3.07,112,0.0,20212,2.8,2022-07-25
A22.2019.02730,2001-03-17,3.51,112,0.0,20212,2.8,2022-07-25
A22.2019.02728,2000-04-26,3.18,112,0.0,20212,2.8,2022-07-25
A22.2019.02727,2001-12-24,3.22,112,0.0,20212,2.8,2022-07-25
A22.2019.02726,2001-12-14,3.38,112,0.0,20212,2.8,2022-07-25
A22.2019.02725,2001-06-13,3.08,112,0.0,20212,2.8,2022-07-25
A22.2018.02672,2000-11-19,3.38,112,0.0,20212,3.8,2022-07-25
A16.2017.00082,1999-06-30,3.03,150,0.0,20212,4.8,2022-07-25
A11.2018.11474,2000-02-17,3.46,147,0.0,20212,3.8,2022-07-25
A11.2018.11473,2000-02-17,3.43,147,0.0,20212,3.8,2022-07-25
A11.2018.11464,2000-04-01,3.47,144,0.0,20212,3.8,2022-07-25
A11.2018.11441,2000-05-29,3.64,144,0.0,20212,3.8,2022-07-25
A11.2018.11582,2000-07-02,3.48,150,0.0,20212,3.8,2022-07-25
A11.2018.11574,2000-11-06,3.38,144,0.0,20212,3.8,2022-07-25
A11.2018.11570,1999-08-01,3.84,147,0.0,20212,3.8,2022-07-25
A11.2017.10297,1999-10-10,2.85,144,0.0,20212,4.8,2022-07-25
A11.2017.10476,1996-02-23,3.29,145,0.0,20212,4.8,2022-07-25
A11.2017.10684,1999-10-24,3.06,146,0.0,20212,4.8,2022-07-25
A11.2018.10843,1999-11-17,3.47,144,0.0,20212,3.8,2022-07-25
A11.2018.10918,2000-08-10,3.63,144,0.0,20212,3.8,2022-07-25
A11.2018.10939,2001-02-13,3.67,150,0.0,20212,3.8,2022-07-25
A11.2018.11014,2000-08-06,3.41,144,0.0,20212,3.8,2022-07-25
A11.2018.11016,1999-10-15,3.6,144,0.0,20212,3.8,2022-07-25
A11.2018.11018,2000-02-01,3.37,150,0.0,20212,3.8,2022-07-25
A11.2018.11028,2001-06-21,3.74,150,0.0,20212,3.8,2022-07-25
A11.2018.11055,2000-02-22,3.43,156,0.0,20212,3.8,2022-07-25
A11.2018.11058,2000-11-23,3.39,144,0.0,20212,3.8,2022-07-25
A11.2018.11067,1999-09-18,3.24,144,0.0,20212,3.8,2022-07-25
A11.2018.11077,2000-04-11,3.4,144,0.0,20212,3.8,2022-07-25
A11.2018.11094,1999-12-29,3.6,144,0.0,20212,3.8,2022-07-25
A11.2018.11106,1999-09-09,3.17,144,0.0,20212,3.8,2022-07-25
A11.2018.11128,1999-10-02,3.5,150,0.0,20212,3.8,2022-07-25
A11.2018.11206,2000-04-19,3.28,144,0.0,20212,3.8,2022-07-25
A11.2018.11276,2000-01-13,3.61,144,0.0,20212,3.8,2022-07-25
A11.2018.11282,2000-03-01,3.66,144,0.0,20212,3.8,2022-07-25
A11.2018.11292,1999-10-22,3.51,144,0.0,20212,3.8,2022-07-25
A11.2018.11315,2000-09-05,3.7,144,0.0,20212,3.8,2022-07-25
A11.2018.11322,2000-01-24,3.53,144,0.0,20212,3.8,2022-07-25
A11.2018.11329,2001-05-19,3.49,144,0.0,20212,3.8,2022-07-25
A11.2018.11334,2000-04-03,3.86,144,0.0,20212,3.8,2022-07-25
A11.2018.11335,2000-01-26,3.5,144,0.0,20212,3.8,2022-07-25
A11.2018.11339,2000-04-26,3.94,144,0.0,20212,3.8,2022-07-25
A11.2018.11352,2000-02-19,3.34,144,0.0,20212,3.8,2022-07-25
A11.2018.11359,2000-06-14,3.57,144,0.0,20212,3.8,2022-07-25
A12.2018.06116,1998-12-18,3.76,144,0.0,20212,3.8,2022-07-25
A12.2018.06115,2000-09-18,3.64,144,0.0,20212,3.8,2022-07-25
A12.2018.06106,2000-06-27,3.7,144,0.0,20212,3.8,2022-07-25
A12.2018.06101,1999-08-05,3.11,144,0.0,20212,3.8,2022-07-25
A12.2018.06099,1999-11-10,3.47,144,0.0,20212,3.8,2022-07-25
A12.2018.06096,2000-06-07,3.69,144,0.0,20212,3.8,2022-07-25
A12.2018.06086,1999-03-05,3.46,144,0.0,20212,3.8,2022-07-25
A12.2018.06085,2000-08-02,3.86,144,0.0,20212,3.8,2022-07-25
A12.2018.06082,2000-09-02,3.63,144,0.0,20212,3.8,2022-07-25
A12.2018.06080,1999-08-16,3.63,144,0.0,20212,3.8,2022-07-25
A12.2018.06081,1999-10-10,3.63,144,0.0,20212,3.8,2022-07-25
A12.2018.06072,2000-07-16,3.61,144,0.0,20212,3.8,2022-07-25
A12.2018.06057,2000-03-30,3.64,144,0.0,20212,3.8,2022-07-25
A12.2018.06055,2000-02-13,3.49,144,0.0,20212,3.8,2022-07-25
A12.2018.06044,1999-07-27,3.43,144,0.0,20212,3.8,2022-07-25
A12.2018.06030,2000-04-03,3.2,144,0.0,20212,3.8,2022-07-25
A12.2018.05994,2000-07-31,3.76,144,0.0,20212,3.8,2022-07-25
A12.2018.05990,2000-03-07,3.23,144,0.0,20212,3.8,2022-07-25
A12.2018.05987,2000-04-26,3.21,144,0.0,20212,3.8,2022-07-25
A12.2018.05986,2000-06-04,3.31,144,0.0,20212,3.8,2022-07-25
A12.2018.05982,2001-01-04,3.51,144,0.0,20212,3.8,2022-07-25
A12.2018.05968,2000-01-20,3.42,144,0.0,20212,3.8,2022-07-25
A12.2018.05942,2000-11-28,3.66,144,0.0,20212,3.8,2022-07-25
A12.2018.05937,2000-06-22,3.55,144,0.0,20212,3.8,2022-07-25
A12.2018.05932,2000-07-08,3.63,144,0.0,20212,3.8,2022-07-25
A12.2018.05921,2000-05-31,3.43,144,0.0,20212,3.8,2022-07-25
A12.2018.05909,2000-02-03,3.46,144,0.0,20212,3.8,2022-07-25
A12.2017.05829,1999-01-01,3.3,145,0.0,20212,4.8,2022-07-25
A12.2017.05765,1999-05-28,3.43,145,0.0,20212,4.8,2022-07-25
A12.2017.05674,1999-03-24,3.55,147,0.0,20212,4.8,2022-07-25
A14.2018.02969,1999-10-10,3.57,145,0.0,20212,3.8,2022-07-25
A12.2016.05559,1998-09-03,3.72,144,0.0,20212,5.8,2022-07-25
A14.2018.02893,1999-12-24,3.08,147,0.0,20212,3.8,2022-07-25
A24.2019.00739,2000-06-26,3.61,110,0.0,20212,2.8,2022-07-25
A24.2019.00725,2000-12-08,3.46,110,0.0,20212,2.8,2022-07-25
A24.2019.00723,2001-06-02,3.43,110,0.0,20212,2.8,2022-07-25
A24.2019.00722,2001-10-28,3.62,110,0.0,20212,2.8,2022-07-25
A24.2019.00719,2001-07-14,3.64,110,0.0,20212,2.8,2022-07-25
A14.2018.02820,2000-10-23,3.53,149,0.0,20212,3.8,2022-07-25
A14.2018.02823,1999-12-06,3.52,146,0.0,20212,3.8,2022-07-25
A14.2018.02817,1998-10-07,3.59,151,0.0,20212,3.8,2022-07-25
A14.2018.02805,2000-07-26,3.41,150,0.0,20212,3.8,2022-07-25
C11.2018.01878,2000-04-15,3.33,146,0.0,20212,3.8,2022-07-21
A15.2018.01245,2000-03-12,3.33,150,0.0,20212,3.8,2022-07-25
A15.2018.01225,1999-06-12,3.37,147,0.0,20212,3.8,2022-07-25
A15.2018.01195,2000-10-25,3.35,147,0.0,20212,3.8,2022-07-25
A15.2018.01183,1999-11-03,3.56,147,0.0,20212,3.8,2022-07-25
A15.2018.01143,2000-01-15,3.52,150,0.0,20212,3.8,2022-07-25
A15.2018.01077,2000-05-31,3.71,150,0.0,20212,3.8,2022-07-25
A15.2017.00715,1997-07-30,3.64,149,0.0,20212,4.8,2022-07-25
A16.2018.00129,1998-02-27,3.08,150,0.0,20212,3.8,2022-07-25
A11.2018.11129,1994-05-17,3.82,147,0.0,20212,3.8,2022-07-25
A16.2018.00148,1999-05-04,3.26,150,0.0,20212,3.8,2022-07-25
A16.2018.00119,1999-10-01,3.12,150,0.0,20212,3.8,2022-07-25
A16.2018.00109,1999-08-27,3.05,150,0.0,20212,3.8,2022-07-25
A16.2018.00107,1999-11-29,3.16,150,0.0,20212,3.8,2022-07-25
A11.2018.11411,2000-02-25,3.45,144,0.0,20212,3.8,2022-07-25
A11.2018.11357,2000-06-21,3.79,144,0.0,20212,3.8,2022-07-25
A11.2018.11191,2000-09-06,3.22,144,0.0,20212,3.8,2022-07-25
A11.2018.11020,2000-04-05,3.02,147,0.0,20212,3.8,2022-07-25
A11.2018.11009,1999-06-19,3.44,150,0.0,20212,3.8,2022-07-25
A11.2018.10998,1999-03-20,3.35,150,0.0,20212,3.8,2022-07-25
A11.2018.10973,2000-07-13,3.1,144,0.0,20212,3.8,2022-07-25
A11.2017.10475,1998-11-01,3.02,144,0.0,20212,4.8,2022-07-25
A11.2016.09775,1998-04-26,3.0,146,0.0,20212,5.8,2022-07-25
A11.2016.09651,1998-10-20,3.35,148,0.0,20212,5.8,2022-07-25
A11.2015.09041,1998-01-16,2.93,145,0.0,20212,0.0,2022-07-25
A22.2019.02802,2001-02-28,3.27,112,0.0,20212,2.8,2022-07-25
A22.2019.02799,2001-05-19,3.72,112,0.0,20212,2.8,2022-07-25
A22.2019.02797,1998-12-11,3.22,112,0.0,20212,2.8,2022-07-25
A22.2019.02790,1999-10-02,3.74,112,0.0,20212,2.8,2022-07-25
A22.2019.02787,2001-03-17,3.42,112,0.0,20212,2.8,2022-07-25
A22.2019.02724,2000-09-12,3.59,112,0.0,20212,2.8,2022-07-25
A11.2017.10364,1999-02-05,3.12,147,0.0,20212,4.8,2022-07-25
A11.2017.10508,1998-07-20,3.07,146,0.0,20212,4.8,2022-07-25
A11.2018.11070,2000-03-06,3.44,147,0.0,20212,3.8,2022-07-25
A11.2018.11124,2000-04-14,3.27,144,0.0,20212,3.8,2022-07-25
A11.2018.11144,2001-02-12,3.26,144,0.0,20212,3.8,2022-07-25
A11.2018.11198,1999-05-30,3.35,144,0.0,20212,3.8,2022-07-25
A11.2018.11262,1999-12-22,3.56,147,0.0,20212,3.8,2022-07-25
A11.2018.11275,2000-11-30,3.53,147,0.0,20212,3.8,2022-07-25
A11.2018.11348,1999-06-08,3.47,144,0.0,20212,3.8,2022-07-25
A11.2018.11384,1999-12-04,3.71,147,0.0,20212,3.8,2022-07-25
A12.2018.06110,1999-12-12,3.48,144,0.0,20212,3.8,2022-07-25
A12.2018.06077,2000-07-08,3.22,144,0.0,20212,3.8,2022-07-25
A12.2018.06069,2000-07-24,3.38,144,0.0,20212,3.8,2022-07-25
A12.2018.06025,2000-04-08,3.56,144,0.0,20212,3.8,2022-07-25
A12.2018.06020,2000-02-07,3.8,144,0.0,20212,3.8,2022-07-25
A12.2018.05977,1999-02-18,3.34,144,0.0,20212,3.8,2022-07-25
A12.2018.05934,1999-04-01,3.37,144,0.0,20212,3.8,2022-07-25
A12.2017.05683,1999-11-05,3.23,146,0.0,20212,4.8,2022-07-25
A11.2016.09440,1998-06-17,2.84,144,0.0,20212,5.8,2022-07-25
A12.2015.05415,1996-12-24,2.7,144,0.0,20212,6.8,2022-07-25
C11.2015.01632,1994-01-13,3.1,146,0.0,20212,6.8,2022-07-21
C13.2018.00108,2000-08-04,3.38,146,0.0,20212,3.8,2022-07-21
A24.2019.00716,2001-06-11,3.56,110,0.0,20212,2.8,2022-07-25
A15.2018.01264,2000-08-29,3.55,147,0.0,20212,3.8,2022-07-25
A15.2018.01273,2000-10-04,3.61,150,0.0,20212,3.8,2022-07-25
A15.2018.01281,2001-06-23,3.52,147,0.0,20212,3.8,2022-07-25
A15.2018.01286,1999-07-06,3.38,146,0.0,20212,3.8,2022-07-25
A15.2018.01287,2000-03-16,3.66,152,0.0,20212,3.8,2022-07-25
A15.2018.01291,1999-11-05,3.46,147,0.0,20212,3.8,2022-07-25
A15.2018.01308,2000-12-05,3.42,152,0.0,20212,3.8,2022-07-25
A14.2018.02879,1999-10-21,3.55,147,0.0,20212,3.8,2022-07-25
A14.2018.03014,2000-05-25,3.26,145,0.0,20212,3.8,2022-07-25
A14.2018.03009,2000-06-07,3.29,147,0.0,20212,3.8,2022-07-25
A14.2018.02956,2000-07-03,3.21,147,0.0,20212,3.8,2022-07-25
A14.2018.02876,1999-06-05,3.48,148,0.0,20212,3.8,2022-07-25
A14.2017.02614,1999-04-19,3.15,149,0.0,20212,4.8,2022-07-25
A12.2017.05872,1999-05-02,3.16,144,0.0,20212,4.8,2022-07-25
A12.2018.05953,2000-04-13,3.18,144,0.0,20212,3.8,2022-07-25
A12.2018.05965,2000-01-17,3.47,144,0.0,20212,3.8,2022-07-25
A12.2018.05983,2000-05-13,3.55,144,0.0,20212,3.8,2022-07-25
A12.2018.05988,2001-03-25,3.41,144,0.0,20212,3.8,2022-07-25
A12.2018.05992,2000-10-05,3.37,144,0.0,20212,3.8,2022-07-25
A12.2018.06001,1999-11-30,3.27,144,0.0,20212,3.8,2022-07-25
A12.2018.06009,2001-01-04,3.52,144,0.0,20212,3.8,2022-07-25
A12.2018.06048,1999-08-23,3.24,144,0.0,20212,3.8,2022-07-25
A12.2018.06050,2000-02-12,3.83,144,0.0,20212,3.8,2022-07-25
A12.2018.06062,2000-07-03,3.22,144,0.0,20212,3.8,2022-07-25
A12.2017.05669,1999-03-07,3.09,145,0.0,20212,4.8,2022-07-25
A15.2017.00804,1999-11-16,3.19,146,0.0,20212,4.8,2022-07-25
A15.2018.01220,2000-11-18,3.32,147,0.0,20212,3.8,2022-07-25
A15.2018.01221,2000-11-27,3.22,147,0.0,20212,3.8,2022-07-25
A15.2018.01222,1999-03-05,3.5,147,0.0,20212,3.8,2022-07-25
A15.2018.01251,2000-05-25,3.17,153,0.0,20212,3.8,2022-07-25
A15.2018.01265,2000-04-08,3.71,147,0.0,20212,3.8,2022-07-25
A15.2018.01284,1999-07-17,3.42,146,0.0,20212,3.8,2022-07-25
A15.2018.01304,2000-04-24,3.46,148,0.0,20212,3.8,2022-07-25
A15.2018.01033,2000-08-01,3.6,147,0.0,20212,3.8,2022-07-25
A15.2018.01069,2000-03-04,3.49,148,0.0,20212,3.8,2022-07-25
A15.2018.01240,1999-09-25,3.34,150,0.0,20212,3.8,2022-07-25
A15.2018.01212,2000-08-17,3.41,149,0.0,20212,3.8,2022-07-25
A11.2015.08825,1997-04-07,3.01,144,0.0,20212,6.8,2022-07-25
A11.2015.08872,1995-04-11,2.86,144,0.0,20212,6.8,2022-07-25
A11.2015.09016,1996-09-24,3.01,148,0.0,20212,6.8,2022-07-25
A11.2015.09023,1996-12-18,3.05,144,0.0,20212,6.8,2022-07-25
A11.2015.09043,1997-02-02,2.91,145,0.0,20212,6.8,2022-07-25
A11.2015.09082,1997-03-01,2.92,145,0.0,20212,6.8,2022-07-25
A11.2015.09112,1995-02-06,3.13,148,0.0,20212,6.8,2022-07-25
A11.2015.09122,1997-07-31,3.12,144,0.0,20212,6.8,2022-07-25
A11.2015.09188,1997-05-02,3.34,149,0.0,20212,6.8,2022-07-25
A11.2015.09281,1996-10-17,2.91,144,0.0,20212,6.8,2022-07-25
A11.2015.09317,1997-07-23,3.29,146,0.0,20212,6.8,2022-07-25
A11.2016.09482,1997-06-13,2.87,145,0.0,20212,5.8,2022-07-25
A11.2016.09608,1998-10-21,3.21,149,0.0,20212,5.8,2022-07-25
A11.2016.09614,1997-11-06,3.17,148,0.0,20212,5.8,2022-07-25
A11.2016.09955,1998-10-17,3.36,152,0.0,20212,5.8,2022-07-25
A11.2017.10216,1998-03-31,2.95,146,0.0,20212,4.8,2022-07-25
A11.2017.10677,1999-01-08,3.69,146,0.0,20212,4.8,2022-07-25
A11.2018.10856,2000-02-23,3.38,144,0.0,20212,3.8,2022-07-25
A11.2018.10862,2000-09-04,3.28,144,0.0,20212,3.8,2022-07-25
A11.2018.10980,1997-07-01,3.75,144,0.0,20212,3.8,2022-07-25
A11.2018.11103,1998-07-13,3.5,144,0.0,20212,3.8,2022-07-25
A11.2018.11159,2000-02-07,3.79,144,0.0,20212,3.8,2022-07-25
A11.2018.11166,2000-10-20,3.58,144,0.0,20212,3.8,2022-07-25
A11.2018.11170,2000-10-26,3.79,144,0.0,20212,3.8,2022-07-25
A11.2018.11242,1999-11-22,3.16,147,0.0,20212,3.8,2022-07-25
A11.2018.11248,1998-08-13,3.51,144,0.0,20212,3.8,2022-07-25
A11.2018.11260,2000-06-13,3.57,144,0.0,20212,3.8,2022-07-25
A11.2018.11270,2000-05-05,3.5,144,0.0,20212,3.8,2022-07-25
A11.2018.11296,2000-10-09,3.47,144,0.0,20212,3.8,2022-07-25
A11.2018.11326,1999-10-25,3.65,144,0.0,20212,3.8,2022-07-25
A11.2018.11387,2000-06-29,3.61,144,0.0,20212,3.8,2022-07-25
A11.2018.11415,2000-04-12,3.72,144,0.0,20212,3.8,2022-07-25
A11.2018.11425,1999-07-18,3.67,144,0.0,20212,3.8,2022-07-25
A11.2018.11450,2000-07-24,3.84,144,0.0,20212,3.8,2022-07-25
A11.2018.11463,1999-10-29,3.47,144,0.0,20212,3.8,2022-07-25
A11.2018.11468,2000-03-14,3.63,144,0.0,20212,3.8,2022-07-25
A11.2018.11478,2000-01-26,3.43,144,0.0,20212,3.8,2022-07-25
A11.2018.11482,2000-09-16,3.77,144,0.0,20212,3.8,2022-07-25
A12.2015.05328,1997-02-28,3.01,145,0.0,20212,6.8,2022-07-25
A15.2018.01320,1999-01-04,3.46,147,0.0,20212,3.8,2022-07-25
A15.2018.01292,1999-11-26,3.51,149,0.0,20212,3.8,2022-07-25
A15.2018.01302,2000-03-10,3.4,146,0.0,20212,3.8,2022-07-25
A15.2018.01289,2000-01-14,3.21,146,0.0,20212,3.8,2022-07-25
A15.2018.01242,2000-12-07,3.42,149,0.0,20212,3.8,2022-07-25
A15.2018.01238,2000-05-09,3.28,147,0.0,20212,3.8,2022-07-25
A15.2018.01231,1999-10-12,3.42,149,0.0,20212,3.8,2022-07-25
A15.2018.01204,2000-10-04,3.3,150,0.0,20212,3.8,2022-07-25
A15.2018.01208,1999-08-13,3.5,151,0.0,20212,3.8,2022-07-25
A15.2018.01147,2000-07-08,3.54,147,0.0,20212,3.8,2022-07-25
A15.2018.01110,2000-01-25,3.4,149,0.0,20212,3.8,2022-07-25
A15.2018.01112,2000-09-24,3.26,150,0.0,20212,3.8,2022-07-25
A15.2018.01105,2000-04-19,3.68,150,0.0,20212,3.8,2022-07-25
A15.2018.01076,1998-12-15,3.48,147,0.0,20212,3.8,2022-07-25
A15.2015.00293,1997-12-31,3.43,144,0.0,20212,6.8,2022-07-25
A11.2015.09142,1997-05-28,2.77,145,0.0,20212,6.8,2022-07-25
A15.2015.00292,1994-08-06,3.37,145,0.0,20212,6.8,2022-07-25
A15.2016.00443,1998-02-09,3.06,146,0.0,20212,5.8,2022-07-25
A15.2016.00603,1998-02-17,3.11,146,0.0,20212,5.8,2022-07-25
A15.2017.00947,1999-06-08,3.18,146,0.0,20212,4.8,2022-07-25
A15.2020.01828,1998-06-28,3.69,145,0.0,20212,1.8,2022-07-25
A15.2020.01842,1998-08-08,3.64,145,0.0,20212,1.8,2022-07-25
P32.2020.00698,1996-05-07,3.68,42,0.0,20212,1.8,2022-07-07
P32.2020.00701,1982-01-09,3.82,42,0.0,20212,1.8,2022-07-07
P31.2017.02065,1986-11-24,3.57,42,0.0,20212,4.9,2022-07-25
P31.2017.02068,1994-03-17,3.54,42,0.0,20212,4.9,2022-07-25
P31.2017.02079,1994-11-01,3.32,42,0.0,20212,4.9,2022-07-25
P31.2018.02093,1993-03-29,3.79,42,0.0,20212,3.9,2022-07-25
P31.2018.02094,1986-03-05,3.79,42,0.0,20212,3.9,2022-07-25
P31.2018.02119,1993-05-06,3.61,42,0.0,20212,3.9,2022-07-25
P31.2019.02211,1996-05-02,3.79,42,0.0,20212,2.8,2022-07-25
P31.2019.02213,1996-01-21,3.61,42,0.0,20212,2.8,2022-07-25
P31.2019.02220,1981-11-11,3.54,42,0.0,20212,2.8,2022-07-25
P31.2019.02247,1979-07-11,3.43,42,0.0,20212,2.8,2022-07-25
P31.2019.02250,1986-12-06,3.57,42,0.0,20212,2.8,2022-07-25
P31.2019.02266,1986-03-27,3.75,42,0.0,20212,2.8,2022-07-25
P31.2019.02273,1997-06-07,3.71,42,0.0,20212,2.8,2022-07-25
P31.2019.02276,1994-11-26,3.71,42,0.0,20212,2.8,2022-07-25
P31.2019.02286,1996-01-04,3.79,42,0.0,20212,2.8,2022-07-25
P31.2020.02341,1982-03-03,3.68,42,0.0,20212,1.8,2022-07-25
P31.2020.02343,1978-05-09,3.61,42,0.0,20212,1.8,2022-07-25
P31.2017.02062,1976-11-19,3.25,42,0.0,20212,4.8,2022-06-27
P31.2018.02125,1996-01-03,3.39,42,0.0,20212,3.8,2022-06-27
E11.2018.00946,2000-04-29,3.22,144,0.0,20212,3.8,2022-07-07
E11.2018.00953,2000-03-28,3.39,146,0.0,20212,3.8,2022-07-07
E11.2018.00961,1999-03-21,3.09,144,0.0,20212,3.8,2022-07-07
E11.2018.00963,2000-12-23,3.45,144,0.0,20212,3.8,2022-07-07
E11.2018.00964,2000-06-28,3.23,144,0.0,20212,3.8,2022-07-07
B11.2016.04005,1997-04-06,2.92,159,0.0,20212,5.8,2022-07-07
B11.2016.04075,1998-11-03,3.06,147,0.0,20212,5.8,2022-07-07
B11.2016.04287,1998-02-28,3.08,147,0.0,20212,5.8,2022-07-07
B11.2017.04403,1996-10-10,3.14,147,0.0,20212,4.8,2022-07-07
B11.2017.04749,1999-01-27,3.17,147,0.0,20212,4.8,2022-07-07
B11.2017.04774,1999-11-23,3.29,153,0.0,20212,4.8,2022-07-07
B11.2018.05027,2000-01-23,3.4,147,0.0,20212,3.8,2022-07-07
B11.2018.05136,2000-04-18,3.48,147,0.0,20212,3.8,2022-07-07
B11.2018.05168,2001-01-20,3.48,147,0.0,20212,3.8,2022-07-07
B11.2018.05461,1999-11-15,3.37,147,0.0,20212,3.8,2022-07-07
B11.2018.05492,1999-05-10,3.28,147,0.0,20212,3.8,2022-07-07
B11.2018.05504,1999-10-31,3.36,147,0.0,20212,3.8,2022-07-07
E11.2018.00922,2000-07-04,3.18,145,0.0,20212,3.8,2022-07-18
E11.2018.00923,2000-06-21,3.32,145,0.0,20212,3.8,2022-07-18
E11.2018.00928,1998-08-11,3.07,145,0.0,20212,3.8,2022-07-18
E11.2018.00931,1999-03-07,3.19,145,0.0,20212,3.8,2022-07-18
E11.2018.00933,1998-08-21,3.39,144,0.0,20212,3.8,2022-07-18
E11.2018.00941,2000-03-07,3.2,145,0.0,20212,3.8,2022-07-18
E11.2018.00972,2001-05-22,3.23,146,0.0,20212,3.8,2022-07-18
E11.2018.00983,1999-04-04,3.05,147,0.0,20212,3.8,2022-07-18
E11.2018.00986,1999-07-26,3.73,144,0.0,20212,3.8,2022-07-18
D22.2017.01995,1999-04-30,2.49,116,0.0,20212,4.8,2022-07-21
D22.2017.02189,1997-03-08,2.78,119,0.0,20212,4.8,2022-07-21
D22.2017.02212,1998-07-13,2.82,119,0.0,20212,4.8,2022-07-21
D22.2018.02301,2000-06-25,2.88,118,0.0,20212,3.8,2022-07-21
D22.2018.02421,2000-05-17,3.15,118,0.0,20212,3.8,2022-07-21
D22.2018.02434,1999-11-22,2.83,118,0.0,20212,3.8,2022-07-21
D22.2018.02528,2000-07-30,3.19,118,0.0,20212,3.8,2022-07-21
D22.2018.02549,1999-08-27,2.72,117,0.0,20212,3.8,2022-07-21
E11.2015.00693,1997-05-04,3.01,149,0.0,20211,6.8,2022-07-18
B12.2015.02845,1997-05-25,2.93,149,0.0,20212,6.8,2022-07-22
B12.2015.02863,1997-10-18,2.93,148,0.0,20212,6.8,2022-07-22
B12.2015.02865,1996-10-12,2.84,146,0.0,20212,6.8,2022-07-22
B12.2015.02872,1997-02-03,2.91,146,0.0,20212,0.0,2022-07-22
B12.2015.02981,1997-08-16,3.47,147,0.0,20212,0.0,2022-07-22
B12.2015.02993,1997-06-10,2.89,147,0.0,20212,6.8,2022-07-22
B12.2017.03319,1999-10-22,2.85,146,0.0,20212,4.8,2022-07-22
B12.2017.03350,1999-06-19,3.26,150,0.0,20212,4.8,2022-07-22
B12.2017.03397,1999-08-02,3.3,149,0.0,20212,4.8,2022-07-22
B12.2017.03424,1999-05-04,3.36,149,0.0,20212,4.8,2022-07-22
B12.2017.03488,1999-01-30,3.19,147,0.0,20212,4.8,2022-07-22
B12.2017.03521,1999-06-25,3.43,149,0.0,20212,4.8,2022-07-22
B12.2017.03581,1999-01-13,3.38,149,0.0,20212,4.8,2022-07-22
B12.2018.03682,2000-07-08,3.63,146,0.0,20212,3.8,2022-07-22
B12.2018.03693,1999-12-25,3.53,146,0.0,20212,3.8,2022-07-22
B12.2018.03699,1999-12-13,3.47,146,0.0,20212,3.8,2022-07-22
B12.2018.03701,2000-01-07,3.54,146,0.0,20212,3.8,2022-07-22
B12.2018.03705,1999-10-12,3.72,146,0.0,20212,3.8,2022-07-22
B12.2018.03754,2000-02-06,3.66,146,0.0,20212,3.8,2022-07-22
B12.2018.03789,2000-01-03,3.64,146,0.0,20212,3.8,2022-07-22
B12.2018.03793,2000-05-10,3.78,146,0.0,20212,3.8,2022-07-22
B12.2018.03799,2000-06-01,3.43,146,0.0,20212,3.8,2022-07-22
B12.2018.03801,2000-05-03,3.49,146,0.0,20212,3.8,2022-07-22
B12.2018.03815,2001-01-20,3.56,146,0.0,20212,3.8,2022-07-22
B12.2018.03823,2000-10-09,3.45,146,0.0,20212,3.8,2022-07-22
